Carbon,Hydrogen,Oxygen,Nitrogen,Silicon,density,cluster,source_materials
0.023947178377434673,0.0,0.4944291618941368,0.03354032147964458,0.4480833382487839,2.538642691431099,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.7866128090853016,0.15073384627324576,0.06265334464145256,0.0,0.0,1.0088432058436876,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.7387522594583456,0.13887416077607814,0.08309819344587162,0.03349052432754951,0.0057848619921548996,0.9081500203056644,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.6335510635165268,0.07911211392634154,0.15412260847833711,0.1285286098976846,0.0046856041811100015,1.1713842525207918,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.056432552013768324,0.10849422686950971,0.8067845959063477,0.028288625210374414,0.0,0.9955414667766764,3,"Water, Ice, Soft Tissue, Muscle"
0.6864333070805205,0.15322432007978848,0.12280003322269338,0.01732849157004851,0.020213848046948993,0.9656809325072185,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.06613063954369049,0.024884916532324854,0.3747335678284516,0.0,0.5342508760955331,2.7205232213364403,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.814240525154997,0.14919301940968896,0.0,0.02082130408802918,0.015745151347284787,0.9365537327447505,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.9769619442156176,0.0,0.0,0.023038055784382318,0.0,2.5697958041428386,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.9815374153545151,0.0002676935245048801,0.018194891120980047,0.0,0.0,1.5154346370712106,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.8445488466002686,0.11863685987701542,0.02263494691768605,0.0,0.014179346605029876,0.9215026311900875,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.8288209106949781,0.12856579398806914,0.02218646728769001,0.01069083794463372,0.009735990084629068,0.9857773444248628,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.6299415241731537,0.06437828321896297,0.22455409743703117,0.07967774183464615,0.0014483533362061162,1.2874444863165604,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.011150339362972462,0.12657296060317305,0.8554579628921706,0.0051006275769610015,0.0017181095647229108,0.9293139025556875,3,"Water, Ice, Soft Tissue, Muscle"
0.7368494146740234,0.11817900848257085,0.11040115635157843,0.003030086017227006,0.03154033447460034,0.9793521296496486,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.8411950684951086,0.12516509517759447,0.0,0.020987179671103938,0.012652656656193209,0.9157979510606858,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.5968874174565281,0.048489502864540866,0.22380482442468122,0.11130144599816645,0.019516809256083158,1.4600566230824044,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.031580133095789754,0.08072266848211662,0.8869829173742891,0.0,0.0007142810478044144,1.0050187588426154,3,"Water, Ice, Soft Tissue, Muscle"
0.02858752668637773,0.11919935156024065,0.8361632402465052,0.0,0.01604988150687629,1.0002148729813698,3,"Water, Ice, Soft Tissue, Muscle"
0.08302714611052274,0.1163827966843733,0.7203458817237981,0.04184623378289459,0.03839794169841143,0.9627592981971055,3,"Water, Ice, Soft Tissue, Muscle"
0.8667599318525652,0.11000898701955719,0.023231081127877546,0.0,0.0,1.0308797235338152,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.0,0.0,0.47032853743612674,0.031635775765778966,0.49803568679809446,2.421455501337595,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.6354200368476521,0.056623114027018036,0.15445486776577372,0.14140071471897134,0.012101266640584836,1.2254403617422347,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.6685806208698721,0.04833941796354311,0.23152812502006406,0.023525174656679502,0.02802666148984127,1.6417640125289465,0,"PVC, PET, PEEK, PTFE, PVDF, Polycarbonate, PMMA, PDMS, Silicone Rubber, Epoxy, Phenolic Resin, Carbon Fiber Epoxy, Glass Fiber Epoxy, CFRP, GFRP, Bone"
0.8130657038381858,0.10748273357832007,0.07324701772346232,0.0,0.0062045448600318515,0.8718260494856528,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.0921845053520276,0.0,0.32673843013446424,0.0,0.5810770645135082,2.7765508074869545,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.0,0.014457239271042028,0.5173055000657254,0.0,0.4682372606632326,2.241160393929732,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.647188528348655,0.03764086232026557,0.240446265561629,0.0,0.07472434376945035,1.2919325466676905,0,"PVC, PET, PEEK, PTFE, PVDF, Polycarbonate, PMMA, PDMS, Silicone Rubber, Epoxy, Phenolic Resin, Carbon Fiber Epoxy, Glass Fiber Epoxy, CFRP, GFRP, Bone"
0.7856492137019089,0.15205658635381059,0.05909597878853508,0.00319822115574549,0.0,0.9151573577104265,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.8204160417290886,0.12750074544562157,0.05208321282528987,0.0,0.0,0.90997381458151,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.8270399696084013,0.1448982280522635,0.017126296832253116,0.0,0.010935505507082112,0.9491487878680288,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.8229930796283854,0.13740554125075324,0.0013297005900424499,0.017685775056630635,0.02058590347418826,0.9018931450160653,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.752012743064811,0.15599156935195438,0.09130492492644261,0.0006907626567918574,0.0,0.959745280167076,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.634584945082544,0.02420810218221818,0.19525599340215638,0.11375005359989085,0.03220090573319049,1.3563504572422214,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.049453656707385,0.0,0.4464657567644817,0.0,0.5040805865281331,2.4828770813210546,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.0743536528231344,0.09799409007027057,0.8273213939358384,0.00033086317075650733,0.0,0.970388186389313,3,"Water, Ice, Soft Tissue, Muscle"
0.8153354131778242,0.043496944880733225,0.10554601001163298,0.0,0.03562163192980959,1.3548906711355746,0,"PVC, PET, PEEK, PTFE, PVDF, Polycarbonate, PMMA, PDMS, Silicone Rubber, Epoxy, Phenolic Resin, Carbon Fiber Epoxy, Glass Fiber Epoxy, CFRP, GFRP, Bone"
0.034849964593755146,0.09548757767172368,0.8379628859515816,0.010868212765449312,0.020831359017490208,0.9630370121661458,3,"Water, Ice, Soft Tissue, Muscle"
0.8314103979929547,0.15981379829960252,0.008775803707442787,0.0,0.0,1.0493888657308577,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.6741925973619167,0.02367678341312805,0.17047656614683437,0.13165405307812095,0.0,1.1335320409821874,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.7297295892251106,0.15931278484064879,0.08233466160702371,0.0020380319412388248,0.02658493238597807,0.9917189353020153,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.7350381258387267,0.06512457053081673,0.12321841114266534,0.015362453017792143,0.061256439469998994,1.5123131453933123,0,"PVC, PET, PEEK, PTFE, PVDF, Polycarbonate, PMMA, PDMS, Silicone Rubber, Epoxy, Phenolic Resin, Carbon Fiber Epoxy, Glass Fiber Epoxy, CFRP, GFRP, Bone"
0.6522815844746798,0.04186791366210804,0.20516357264597945,0.10068692921723289,0.0,1.1788824879448405,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.01550228934995657,0.0,0.4469080550370824,0.0,0.537589655612961,2.268965505746934,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.6742092505668045,0.060187315433259565,0.22859327582809474,0.031774967815525225,0.005235190356316115,1.5387923541152058,0,"PVC, PET, PEEK, PTFE, PVDF, Polycarbonate, PMMA, PDMS, Silicone Rubber, Epoxy, Phenolic Resin, Carbon Fiber Epoxy, Glass Fiber Epoxy, CFRP, GFRP, Bone"
0.6397559755232091,0.068005872627061,0.1613925165281118,0.13084563532161816,0.0,1.134391526995032,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.7730268734732417,0.13201895940742234,0.0949541671193358,0.0,0.0,0.9872111160437405,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.8884200355133502,0.08224687858626376,0.0021019600233450203,0.004309607929899163,0.022921517947141798,1.052980058679144,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.8714870869200253,0.11320541811058166,0.01530749496939319,0.0,0.0,0.9415787554650413,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.8114755903454645,0.1348553844468295,0.05366902520770597,0.0,0.0,0.931987642873394,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.06955652545556285,0.0,0.38513577170515423,0.006755073369480378,0.5385526294698026,2.6681262378637847,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.9685637584216693,0.03030288387292755,0.0011333577054031914,0.0,0.0,2.371036245717694,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.03268266179040971,0.12286830719344172,0.8444490310161485,0.0,0.0,0.9516564411027071,3,"Water, Ice, Soft Tissue, Muscle"
0.9456432764070166,0.03160375352223024,0.0,0.02034315352006396,0.0024098165506892346,2.2239471867118836,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.7821523006786752,0.10758883401170127,0.06892627882478035,0.006794459547427959,0.034538126937414974,0.9665007695857171,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.9856856564958416,0.004669269697169658,0.009645073806988888,0.0,0.0,1.8437130614327937,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.06525358064457125,0.09911930500004552,0.8356271143553832,0.0,0.0,0.9080675362750925,3,"Water, Ice, Soft Tissue, Muscle"
0.044136752267357776,0.013248735913385965,0.4339638682203857,0.007809764249770758,0.5008408793490998,2.4888306530188897,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.8199995780728854,0.10297186000582832,0.04698956008911948,0.03003900183216689,0.0,0.9541714983636451,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.9908818761169772,0.0073491800867206795,0.0,0.0,0.0017689437963020129,2.2692618554813873,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.9350250754028215,0.0055343100641282155,0.04821638848107727,0.007573848518965504,0.003650377533007483,2.2611295627357983,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.026000074238488154,0.10782075823793974,0.859037079787424,0.0071420877361480185,0.0,0.9259841664970125,3,"Water, Ice, Soft Tissue, Muscle"
0.6124552197251276,0.07038200244846504,0.19072228327600646,0.1264404945504009,0.0,1.2986677976909387,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.038521926521038606,0.13659655536899407,0.8042603191183942,0.02062119899157306,0.0,1.057356665298318,3,"Water, Ice, Soft Tissue, Muscle"
0.8529792224713776,0.07607727921368525,0.05337413587996647,0.008698450496878236,0.008870911938092356,0.955763068997327,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.0642716740793634,0.13160085223454202,0.7783203758966639,0.015253546804547257,0.010553550984883345,0.9387563736427103,3,"Water, Ice, Soft Tissue, Muscle"
0.0565519813500183,0.0,0.3233023482053913,0.00865855007138663,0.6114871203732037,2.562063346332661,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.05171521126047691,0.12725312769511332,0.7922551077466224,0.02316405039781421,0.00561250289997307,1.0325485921268196,3,"Water, Ice, Soft Tissue, Muscle"
0.0575477592602552,0.12628512091407304,0.778183138375248,0.0,0.03798398145042379,1.0856375886945004,3,"Water, Ice, Soft Tissue, Muscle"
0.7986837135890157,0.12486853443266159,0.05965186293486451,0.01679588904345822,0.0,0.9068844679161467,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.05156395943303239,0.0,0.4279446621536565,0.0,0.5204913784133112,2.6078722617526178,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.0768226032872019,0.11187464215440764,0.8113027545583904,0.0,0.0,1.0150193236321905,3,"Water, Ice, Soft Tissue, Muscle"
0.9235657288719438,0.021276353538306463,0.016436131802882073,0.03872178578686765,0.0,2.026510992544475,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.6495894769204293,0.08270676936826225,0.15478085275098896,0.10348806411802597,0.009434836842293494,1.1316527542385666,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.9496619660310782,0.0,0.031686636345804764,0.018651397623117006,0.0,2.1271055582012823,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.0877767678397738,0.12163240396264503,0.7384507637053106,0.012093583373944599,0.040046481118326,0.9749774780544246,3,"Water, Ice, Soft Tissue, Muscle"
0.6542465072015538,0.07693859998414355,0.14328102020903527,0.12004233896141621,0.005491533643851309,1.1267399938480802,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.8472825502956058,0.13423974833248378,0.013769626346695697,0.0006519889056993609,0.004056086119515446,0.9200043233205477,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.07281290290840636,0.1124679695052495,0.8147191275863441,0.0,0.0,1.026252441827573,3,"Water, Ice, Soft Tissue, Muscle"
0.017035024171380187,0.12831286267483388,0.8313758560192803,0.013060827530569174,0.010215429603936456,1.0251494854169279,3,"Water, Ice, Soft Tissue, Muscle"
0.9983325560118469,0.00166744398815322,0.0,0.0,0.0,2.3961417261471665,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.07232815679800927,0.1131400002388318,0.7758353728588235,0.038696470104335474,0.0,1.0066311175778913,3,"Water, Ice, Soft Tissue, Muscle"
0.0,0.13140658296846644,0.8312646032589966,0.02398490886094129,0.013343904911595546,1.0051470421365232,3,"Water, Ice, Soft Tissue, Muscle"
0.8074961325427031,0.15380802161583015,0.0,0.03869584584146681,0.0,0.956207668290212,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.8420572436660312,0.15580581987404785,0.0,0.0021369364599209285,0.0,0.95757596795201,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.052864999540962895,0.00474755315415177,0.38192804726273316,0.0,0.5604594000421521,2.9653601217394208,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.667274084712911,0.06244555204255116,0.16112593870084885,0.0,0.10915442454368904,1.5369818026473756,0,"PVC, PET, PEEK, PTFE, PVDF, Polycarbonate, PMMA, PDMS, Silicone Rubber, Epoxy, Phenolic Resin, Carbon Fiber Epoxy, Glass Fiber Epoxy, CFRP, GFRP, Bone"
0.6259921415886984,0.04219039403298089,0.20628309817319768,0.12553436620512307,0.0,1.3058096314168477,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.03058156759970973,0.0032180733061053916,0.4842122683485036,0.02340078476065339,0.4585873059850278,2.4977009218836046,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.6455388158091776,0.09988071312935388,0.1575460253325649,0.09703444572890357,0.0,1.204662077860261,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.6783490858654299,0.07028945955308938,0.21308824255288603,0.0,0.03827321202859472,1.5528427250027894,0,"PVC, PET, PEEK, PTFE, PVDF, Polycarbonate, PMMA, PDMS, Silicone Rubber, Epoxy, Phenolic Resin, Carbon Fiber Epoxy, Glass Fiber Epoxy, CFRP, GFRP, Bone"
0.9865415736842105,0.013458426315789558,0.0,0.0,0.0,2.338901846046065,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.941593324665661,0.026736438378968736,0.031670236955370044,0.0,0.0,2.2118740109522435,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
1.0,0.0,0.0,0.0,0.0,1.9706613170331397,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.018242282868233425,0.0,0.47544197377182684,0.004626237979974933,0.5016895053799646,2.4719832220683977,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.8420132153072309,0.1075007152362735,0.0,0.011292189964018089,0.03919387949247758,0.9495603482530695,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.9084182846324259,0.006940614031124293,0.032517316719220445,0.020751516954933505,0.03137226766229579,2.6288567610784046,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.05191834437474967,0.10752455418464887,0.8405571014406015,0.0,0.0,0.9538482949002095,3,"Water, Ice, Soft Tissue, Muscle"
0.9380569626724156,0.013442816861892356,0.014349697386438345,0.014721306128789033,0.019429216950464807,2.1051484049904454,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.5907472596733103,0.0781827436149894,0.1632896929830856,0.16063619367592413,0.007144110052690685,1.2479948927372337,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.9543115928625107,0.009187709642752426,0.008209892142267396,0.023671837006148038,0.004618968346321304,2.04311156775448,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.83621636364847,0.1386210754546838,0.02516256089684628,0.0,0.0,0.9603042865879892,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.9649073436391189,0.0,0.021940417048137664,0.0,0.013152239312743475,2.3630359036674937,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.040818011687184214,0.025403131924496287,0.30794789145981305,0.03935256617488349,0.5864783987536231,2.654544121667208,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.9681789681301513,0.016630006878310007,0.0020303203670607958,0.008379315303592627,0.004781389320885381,2.6024712283453715,5,"Carbon Fiber, Graphite, Graphene, Diamond, Carbon Nanotubes"
0.6150882351996798,0.0806158408456603,0.198886503653787,0.0939994578450839,0.011409962455788947,1.2358234495620553,2,"Nylon 6, Nylon 6-6, Kevlar, Nomex, Polyimide, TPU"
0.8115699976653756,0.12157862396400591,0.05278397501747033,0.0,0.014067403353147937,0.904425464184811,4,"PP, PE, HDPE, LDPE, UHMWPE, PS, Adipose Tissue"
0.011248953514618104,0.0,0.38870710287405164,0.0,0.6000439436113302,2.4526322849211764,1,"Fiberglass, Silicon, Silicon Carbide, Silica, Glass, Borosilicate Glass, Aluminosilicate Glass"
0.6114360153320395,0.0607601451302956,0.2650411230212455,0.0,0.06276271651641947,1.5654766708309658,0,"PVC, PET, PEEK, PTFE, PVDF, Polycarbonate, PMMA, PDMS, Silicone Rubber, Epoxy, Phenolic Resin, Carbon Fiber Epoxy, Glass Fiber Epoxy, CFRP, GFRP, Bone"
0.7165215705434831,0.03372676219321001,0.21090834939319444,0.0,0.03884331787011248,1.5311926681686368,0,"PVC, PET, PEEK, PTFE, PVDF, Polycarbonate, PMMA, PDMS, Silicone Rubber, Epoxy, Phenolic Resin, Carbon Fiber Epoxy, Glass Fiber Epoxy, CFRP, GFRP, Bone"
